index,Unnamed: 0,age,num_children,gender,reported_height,reported_weight,reported_pants_size_waist,reported_pants_size_inseam,bra_size_chest,bra_size_cup,age_range,shoe_size_us,ankle_circum,spine_to_scye_len,spine_to_elbow_len,arm_len_spine_wrist,arm_len_shoulder_wrist,arm_len_shoulder_elbow,scye_circum,chest_circum,chest_circum_below_bust,chest_circum_scye,jean_inseam,hand_len,hip_circum,hip_height,neck_circum_base,bideltoid_breadth,height,thigh_circum_proximal,u_crotch,waist_circum_preferred,waist_height_preferred,weight,biacromial_breadth,bicristal_breadth,bust_to_bust,cervical_height,chest_height,interscye_dist,acromion_height,acromion_radial_len,ankle_height_inside,ankle_height_outside,axilla_height,elbow_height,knee_height,radial_stylion_len,sleeve_inseam,sleeve_outseam,acromion_radial_stylion_len,shoulder_len,dataset
3928,4514.0,24.1,0.0,male,68.11,147.71,33.5,30.9,,,17-25,,9.65,7.87,20.87,32.68,24.8,12.99,16.57,36.22,,37.4,30.28,7.68,37.8,30.91,18.31,18.03,66.57,22.05,23.23,31.1,38.03,142.64,15.65,11.62,8.6,57.13,48.58,15.36,54.88,12.905,2.83,2.6,49.625,42.54,18.41,10.405,17.415,22.535,23.31,7.88,caesar
3929,4515.0,21.1,0.0,male,68.9,156.53,31.5,29.9,,,17-25,,10.43,8.07,20.47,31.54,23.46,12.4,19.69,36.61,,37.17,28.43,7.48,38.98,31.69,18.11,18.07,67.6,22.24,24.21,32.52,36.85,157.19,15.31,12.51,9.72,56.81,48.31,14.72,54.21,12.54,3.05,2.48,49.27,41.97,17.265,9.625,16.69,21.825,22.165,8.08,caesar
3930,4516.0,21.1,0.0,male,69.29,158.73,,,,,17-25,,10.43,7.48,20.47,32.64,25.16,12.99,16.38,37.6,,39.53,31.85,7.83,39.57,32.99,18.39,17.87,68.46,23.23,23.82,33.66,39.02,157.85,15.04,12.2,7.55,58.39,49.8,14.83,55.63,12.84,3.01,2.755,51.06,43.625,19.25,10.37,17.62,22.32,23.21,7.48,caesar
3931,4517.0,37.8,0.0,male,66.93,154.32,,29.9,,,36-45,,10.04,6.73,19.65,30.47,23.74,12.91,20.16,37.05,,38.19,28.9,7.2,38.39,32.13,17.8,18.54,65.28,22.44,28.43,32.48,39.21,154.54,14.92,12.42,8.94,55.59,47.28,14.5,53.86,12.565,3.19,2.68,48.72,42.09,17.99,9.89,16.805,21.925,22.455,6.73,caesar
3932,4518.0,24.1,0.0,female,63.78,116.85,,,34.0,2.0,17-25,,8.98,7.17,18.31,29.45,22.28,11.14,14.61,33.66,27.68,32.99,28.43,7.01,37.8,29.09,16.54,15.87,62.13,21.65,23.43,28.54,36.5,118.61,13.68,10.57,7.88,52.48,44.69,12.9,50.16,11.6,2.72,2.32,46.26,38.915,16.61,8.95,16.4,20.13,20.55,7.17,caesar
3933,4519.0,58.9,1.0,male,76.77,209.44,,,,,56-65,,10.51,7.24,22.87,35.08,27.83,15.63,20.28,44.09,,44.33,34.49,7.91,42.52,39.37,19.96,19.88,75.43,22.83,27.68,40.35,44.69,208.78,16.15,14.56,10.08,65.2,53.62,18.22,62.95,14.275,3.17,3.03,56.79,49.645,21.28,10.84,18.865,24.72,25.115,7.25,caesar
3934,452.0,35.0,3.0,female,64.0,160.0,,,36.0,4.0,26-35,7.5,9.53,7.28,18.9,29.06,21.77,11.61,16.14,40.75,33.03,37.01,28.74,6.81,43.23,30.08,15.43,17.8,63.07,24.57,27.83,29.13,39.41,158.5,14.55,11.85,8.31,54.09,45.2,14.9,51.575,10.95,2.875,2.44,48.425,41.065,17.01,8.615,16.135,19.13,19.565,7.29,caesar
3935,4520.0,39.4,0.0,male,71.65,330.69,59.1,34.8,,,36-45,,12.2,7.48,21.26,33.07,25.59,13.78,25.59,50.47,,48.19,30.12,7.72,60.04,35.2,21.46,20.79,70.63,30.71,35.55,55.51,39.57,314.6,16.72,17.82,11.98,60.91,49.41,17.51,57.83,13.49,3.445,2.795,52.02,45.2,19.525,9.935,16.485,23.28,23.425,7.48,caesar
3936,4521.0,56.9,2.0,male,69.29,176.37,35.4,30.9,,,56-65,9.5,10.83,7.87,20.83,32.91,25.04,12.95,20.0,41.61,,42.83,30.28,7.83,40.55,32.09,18.7,19.17,68.31,22.83,24.21,35.63,38.78,177.47,16.37,13.24,9.89,58.27,49.02,17.03,55.94,13.015,3.15,2.58,50.16,43.585,18.37,10.44,17.36,23.215,23.455,7.87,caesar
3937,4522.0,29.5,0.0,female,62.2,116.85,,,,,26-35,,9.25,6.54,17.8,28.19,21.65,11.26,15.71,33.54,27.36,32.28,27.17,6.81,39.17,28.35,15.71,15.12,60.51,22.44,23.54,30.12,35.59,118.83,13.42,10.33,6.92,52.13,43.31,12.97,49.49,10.72,2.815,2.36,45.295,39.115,16.24,8.84,15.305,18.75,19.56,6.54,caesar
3938,4523.0,26.7,0.0,female,64.57,116.85,,,,,26-35,,8.86,7.28,19.49,30.39,23.11,12.2,13.98,32.09,28.11,32.52,28.94,7.36,36.81,30.12,15.94,15.12,62.91,21.65,23.82,26.54,37.64,115.08,14.19,10.8,6.18,53.66,45.39,13.89,51.1,11.365,2.52,2.36,47.09,40.925,16.65,9.185,16.705,20.335,20.55,7.28,caesar
3939,4524.0,28.3,0.0,female,61.81,130.07,,,34.0,3.0,26-35,,9.06,7.72,19.25,29.29,21.57,11.54,16.93,34.06,27.95,33.39,27.95,6.61,38.19,29.8,16.34,16.54,61.42,23.43,26.57,28.66,37.09,128.53,13.65,11.59,7.08,52.32,43.43,13.7,49.33,11.255,2.62,2.56,45.885,39.015,16.34,8.335,15.47,19.335,19.59,7.72,caesar
3940,4525.0,34.7,0.0,male,64.96,130.07,,28.0,,,26-35,,9.69,6.77,18.66,29.84,23.07,11.89,15.59,35.43,,35.98,27.56,7.56,36.73,30.98,17.4,16.77,63.54,21.77,23.9,31.73,36.38,129.41,14.71,11.68,9.03,53.94,44.13,14.21,51.06,11.86,3.17,2.89,46.395,40.0,17.4,9.545,16.075,20.905,21.405,6.77,caesar
3941,4526.0,22.7,0.0,female,60.24,94.8,,,,,17-25,,8.5,7.56,19.21,29.21,21.65,11.65,13.86,37.17,31.1,34.92,28.54,6.89,37.13,30.16,15.16,16.3,60.2,20.98,23.74,28.39,37.01,115.52,13.64,11.26,7.16,51.5,43.7,13.79,50.04,11.73,2.795,2.46,45.295,38.82,16.28,8.675,15.76,20.17,20.405,7.56,caesar
3942,4527.0,23.1,0.0,male,70.47,141.1,,,,,17-25,,9.96,7.91,21.65,33.54,25.63,13.74,16.34,34.61,,35.55,32.2,8.03,37.13,34.57,17.83,17.83,68.62,22.09,22.28,31.26,40.16,141.1,15.95,11.86,8.53,58.9,50.12,15.3,56.57,13.405,2.91,2.54,51.69,43.56,19.39,10.135,18.6,23.2,23.54,7.91,caesar
3943,4528.0,24.5,0.0,female,60.24,110.23,,,34.0,2.0,17-25,,9.06,7.13,19.21,29.65,22.52,12.09,14.72,33.54,28.35,32.01,27.87,6.69,36.77,29.29,15.83,15.51,60.0,21.81,25.31,26.18,37.83,113.54,13.63,10.67,8.11,50.94,42.09,13.44,48.74,11.795,2.66,2.52,44.215,37.795,16.595,9.26,16.425,20.685,21.055,7.13,caesar
3944,4529.0,26.3,0.0,male,73.62,149.91,33.5,35.8,,,26-35,,10.98,7.6,21.54,33.11,25.51,13.94,16.14,33.86,,35.31,33.62,7.76,37.83,35.83,17.99,17.76,72.32,21.61,25.75,30.35,43.19,151.46,15.7,11.44,8.07,62.91,52.83,14.69,59.92,13.455,3.425,3.15,54.605,47.165,20.14,10.315,18.105,23.17,23.77,7.6,caesar
3945,453.0,38.0,2.0,male,68.0,190.0,33.0,31.0,,,36-45,10.0,9.88,7.76,21.5,33.46,25.71,13.74,18.19,42.36,,40.83,30.75,7.95,41.77,35.87,18.74,19.45,67.68,24.69,23.5,35.08,39.84,190.5,15.64,14.55,10.35,58.9,49.45,15.52,56.3,13.28,2.99,2.56,52.165,44.075,19.06,10.025,19.005,23.105,23.305,7.75,caesar
3946,4530.0,36.3,0.0,male,72.83,198.42,37.4,34.8,,,36-45,,10.71,8.19,22.13,34.45,26.26,13.94,17.4,42.4,,42.72,34.84,8.23,40.51,36.73,19.06,19.57,72.24,24.8,26.81,38.07,43.78,195.55,16.17,14.34,9.25,63.11,52.48,16.24,59.65,13.65,3.7,3.07,54.055,46.83,20.73,10.885,17.76,23.795,24.535,8.19,caesar
3947,4531.0,35.1,0.0,female,63.78,110.23,,,34.0,2.0,26-35,,8.94,6.46,18.82,29.02,22.56,12.36,14.49,33.43,27.95,32.2,29.76,6.69,36.46,31.06,15.75,15.83,62.13,20.39,24.02,26.65,38.07,107.59,14.32,11.06,7.34,53.07,44.92,14.15,50.0,11.445,2.7,2.4,46.38,39.65,16.81,8.775,16.13,19.545,20.22,6.46,caesar
3948,4532.0,25.5,0.0,female,67.32,127.87,,,,,17-25,,9.37,7.28,20.2,31.89,24.61,12.91,14.25,35.16,28.82,34.69,31.89,7.48,40.47,32.72,16.77,16.69,66.54,22.99,22.64,32.13,39.65,134.04,15.02,11.65,7.13,57.01,47.87,14.44,54.69,12.69,2.85,2.56,49.665,42.715,18.425,10.27,17.99,22.475,22.96,7.28,caesar
3949,4533.0,21.9,0.0,female,66.93,136.69,,,34.0,3.0,17-25,,9.49,7.36,19.33,30.31,22.95,11.97,15.16,36.38,29.92,35.31,30.08,7.4,39.02,31.34,16.73,17.01,65.28,22.64,24.8,32.48,39.49,137.13,15.47,12.23,5.89,56.14,47.68,15.01,53.54,12.09,2.68,2.38,48.74,41.79,17.56,9.825,16.725,21.07,21.915,7.36,caesar
3950,4534.0,59.7,1.0,female,62.2,130.07,,,34.0,3.0,56-65,,9.13,6.85,18.62,27.87,21.02,11.77,15.24,37.8,29.49,33.39,27.64,6.77,39.09,28.5,16.97,15.35,59.72,22.52,28.23,29.21,37.95,129.63,13.47,10.72,8.34,52.05,41.57,13.17,49.06,11.36,2.93,2.62,44.43,38.09,16.32,8.485,15.005,19.17,19.845,6.85,caesar
3951,4535.0,50.3,1.0,female,65.75,130.07,,,34.0,2.0,46-55,,9.17,7.52,19.57,29.72,22.2,12.05,15.24,35.16,28.82,34.33,29.65,7.17,38.46,30.67,16.1,16.5,63.98,22.99,28.62,29.96,40.0,129.85,14.82,12.04,6.53,55.28,45.87,13.9,52.32,11.655,2.93,2.4,47.64,41.24,17.17,9.245,16.18,20.265,20.9,7.52,caesar
3952,4536.0,22.4,0.0,female,64.17,125.66,,,,,17-25,,9.37,7.56,19.06,29.72,22.17,11.5,13.94,33.94,29.8,33.35,28.35,6.97,37.99,28.74,16.54,15.59,64.21,22.01,21.57,30.71,36.3,124.12,13.99,11.6,7.17,54.21,46.61,14.29,52.24,11.535,2.76,2.4,47.95,41.535,16.61,9.035,16.24,20.095,20.57,7.55,caesar
3953,4537.0,20.6,0.0,female,62.2,123.46,,,,,17-25,,9.29,7.28,19.61,29.92,22.64,12.32,16.18,36.81,30.94,35.87,27.64,6.97,42.28,30.67,16.38,17.44,60.04,26.65,25.55,31.97,36.34,147.27,14.72,12.04,7.41,51.5,42.36,14.93,48.5,10.785,2.64,2.6,44.115,38.52,15.94,8.915,14.915,19.125,19.7,7.28,caesar
3954,4538.0,20.4,0.0,male,71.65,194.01,35.4,,,,17-25,,10.63,8.54,22.32,34.57,26.02,13.78,18.9,40.87,,41.54,32.44,7.95,43.7,34.57,19.29,19.17,70.55,25.98,28.11,37.72,42.2,190.04,16.04,14.05,8.78,59.61,50.51,16.23,56.89,13.03,3.365,2.95,51.65,44.785,19.665,11.245,18.77,23.445,24.275,8.55,caesar
3955,4539.0,28.5,0.0,female,68.11,121.25,,,34.0,3.0,26-35,,9.25,8.15,21.18,31.89,23.74,13.03,13.31,33.66,27.01,31.69,31.3,7.17,37.44,32.87,16.93,15.55,67.24,21.46,23.23,28.94,40.04,121.03,14.93,11.45,6.26,57.95,49.02,13.1,54.72,12.345,3.01,2.58,50.275,42.245,18.09,9.345,17.51,21.19,21.69,8.15,caesar
3956,454.0,28.0,0.0,male,74.0,125.0,36.0,34.0,,,26-35,10.0,10.63,8.78,22.24,34.53,25.75,13.46,18.86,43.58,,43.9,32.52,8.15,44.21,35.2,20.28,21.26,72.09,27.09,24.13,36.34,42.01,219.5,17.89,14.19,9.78,62.13,52.05,16.67,58.705,13.14,3.66,2.99,54.605,46.185,20.195,10.585,19.415,23.475,23.725,8.78,caesar
3957,4540.0,24.1,0.0,female,62.2,103.62,,,32.0,2.0,17-25,,8.66,7.48,19.69,30.0,22.52,12.2,13.58,31.1,27.17,31.02,28.11,7.17,35.31,29.25,17.17,15.83,61.46,19.69,22.64,26.57,37.01,102.29,14.7,9.79,6.0,52.2,44.06,13.51,50.0,11.615,3.01,2.52,46.18,38.82,16.73,9.695,17.475,20.585,21.31,7.48,caesar
3958,4541.0,21.3,0.0,female,66.54,116.85,,,32.0,1.0,17-25,,9.45,7.2,19.8,30.59,23.39,12.6,14.96,32.13,26.89,30.91,29.41,7.09,36.85,31.26,16.42,15.39,64.96,21.02,21.65,26.65,38.19,111.33,12.58,10.53,6.11,54.49,48.62,11.81,53.62,11.585,3.05,2.6,49.47,42.185,16.93,8.71,14.88,19.145,20.295,7.2,caesar
3959,4542.0,38.2,0.0,male,70.87,176.37,33.5,34.8,,,36-45,,11.42,8.54,21.81,33.86,25.31,13.27,19.13,39.49,,40.63,31.61,8.46,38.98,34.84,18.74,19.25,69.06,22.24,25.59,33.27,42.05,164.02,17.29,13.23,9.44,59.21,50.35,16.61,57.32,13.37,3.21,2.52,52.54,44.39,19.84,10.805,18.94,23.845,24.175,8.55,caesar
3960,4543.0,,0.0,female,64.96,132.28,,,34.0,4.0,,,9.09,7.4,19.61,30.83,23.43,12.2,15.39,37.95,30.98,36.06,30.12,7.09,39.61,35.24,16.38,17.32,63.58,23.23,23.31,33.27,38.46,135.36,14.68,12.7,8.11,54.57,45.87,14.99,51.85,11.76,2.32,2.24,46.91,41.06,17.52,9.16,15.975,20.73,20.92,7.4,caesar
3961,4544.0,23.8,0.0,female,64.17,110.23,,,34.0,2.0,17-25,,9.45,7.83,19.8,30.94,23.11,11.97,17.13,35.2,29.09,34.88,29.53,7.13,36.61,31.61,16.14,16.93,62.48,20.08,23.03,29.02,37.95,114.2,15.17,11.45,6.74,52.99,45.47,15.18,50.67,11.6,2.85,2.285,46.985,39.255,17.38,9.605,17.52,20.875,21.205,7.83,caesar
3962,4545.0,21.3,0.0,male,70.87,160.94,,32.9,,,17-25,,10.28,8.58,22.6,34.25,25.67,14.02,18.62,38.46,,40.16,32.48,8.07,39.37,34.13,19.09,19.8,70.47,21.73,23.78,33.5,40.79,162.26,16.65,12.53,8.56,60.59,52.01,16.4,58.5,13.75,2.97,2.68,53.09,44.94,19.35,10.44,18.555,23.465,24.19,8.58,caesar
3963,4546.0,28.1,0.0,male,71.46,160.94,35.4,34.8,,,26-35,9.5,10.24,8.27,21.26,33.94,25.67,12.99,17.4,35.94,,35.87,31.85,7.68,38.58,33.82,17.72,17.36,70.79,21.65,25.39,32.48,40.39,156.97,15.41,11.74,7.74,60.2,51.06,14.03,56.93,13.15,3.27,2.855,51.85,44.33,19.255,10.98,18.34,23.205,24.13,8.27,caesar
3964,4547.0,30.8,0.0,male,69.69,154.32,33.5,30.9,,,26-35,,9.69,7.76,20.59,32.24,24.49,12.83,17.91,36.06,,37.72,31.77,7.48,37.24,34.09,18.35,17.56,68.35,22.64,25.59,32.48,40.0,152.12,15.25,12.12,8.42,57.87,49.88,14.91,55.91,12.62,3.09,2.74,50.63,43.98,19.25,9.965,16.9,21.9,22.585,7.75,caesar
3965,4548.0,40.4,1.0,female,64.96,125.66,,,36.0,3.0,36-45,,9.53,7.32,19.37,29.53,22.2,12.05,16.77,36.61,28.82,35.08,29.41,6.85,38.98,30.24,15.35,16.22,63.94,22.24,25.79,27.95,39.06,126.32,14.27,10.53,7.42,54.76,46.42,14.23,51.89,11.57,2.66,2.36,47.58,41.105,17.07,9.005,16.215,20.02,20.575,7.33,caesar
3966,4549.0,44.4,1.0,male,67.72,171.96,35.4,30.9,,,36-45,,10.08,7.95,20.24,31.69,23.74,12.28,16.85,35.04,,38.58,29.02,7.28,38.58,31.69,19.84,18.5,66.22,21.65,26.18,35.43,38.35,164.91,15.97,13.22,9.42,57.72,47.13,15.03,55.91,12.485,3.21,2.58,50.335,43.31,17.66,9.995,17.155,21.6,22.48,7.95,caesar
3967,455.0,40.0,2.0,male,69.5,173.0,33.0,32.0,,,36-45,10.0,10.67,8.78,21.89,33.74,24.96,13.11,17.52,39.92,,39.88,30.75,7.95,38.62,33.62,19.65,19.33,68.54,22.4,23.78,34.37,39.96,173.0,16.56,13.06,9.13,58.9,49.29,15.3,55.35,13.06,3.7,2.64,51.455,42.915,19.49,10.155,18.61,22.94,23.215,8.78,caesar
3968,4550.0,22.4,0.0,female,62.99,123.46,,,32.0,1.0,17-25,,9.09,7.09,19.37,29.45,22.36,12.28,15.24,35.16,28.5,33.07,28.07,6.97,38.98,28.94,16.14,16.06,62.91,22.64,22.99,28.82,36.93,123.68,14.1,11.13,7.04,53.23,45.79,13.91,50.79,11.875,2.875,2.4,46.36,39.9,16.515,8.775,16.175,20.605,20.65,7.09,caesar
3969,4551.0,25.2,0.0,male,68.9,141.1,31.5,30.9,,,17-25,,10.39,7.99,21.38,32.36,24.37,13.39,16.26,33.94,,35.47,30.12,7.99,38.54,32.09,17.52,17.99,67.91,23.03,22.76,30.98,38.19,139.99,16.29,11.04,7.48,58.27,48.39,15.03,54.96,13.005,3.25,2.58,49.745,42.755,18.365,9.94,18.11,22.78,22.945,7.99,caesar
3970,4552.0,24.4,0.0,female,60.63,108.03,,,,,17-25,,8.54,7.32,17.99,28.74,21.42,10.67,15.55,33.94,28.74,32.68,27.64,6.73,37.99,28.31,16.14,15.94,60.55,21.85,24.29,25.98,36.77,111.55,14.29,9.69,6.27,50.98,44.06,14.01,50.16,10.96,2.32,2.26,45.535,39.035,15.355,8.725,15.465,19.155,19.685,7.32,caesar
3971,4553.0,23.1,0.0,female,64.96,149.91,,,34.0,3.0,17-25,,10.04,7.01,18.74,29.57,22.56,11.73,15.08,36.85,30.04,34.57,29.13,7.4,44.29,29.13,17.01,16.57,64.49,25.79,29.92,30.87,39.88,154.98,14.39,12.68,7.24,55.35,46.34,14.53,53.23,11.52,3.21,2.815,48.585,41.81,17.28,9.29,16.2,20.085,20.81,7.01,caesar
3972,4554.0,20.0,0.0,female,59.06,92.59,,,,,17-25,,8.66,6.93,17.17,27.17,20.24,10.24,13.15,32.28,27.32,31.5,26.77,6.3,33.86,27.8,14.17,14.96,58.15,19.69,19.88,25.75,33.94,92.37,12.85,9.99,5.8,49.25,42.56,13.87,47.05,10.375,2.5,2.34,43.19,37.6,15.22,8.365,14.62,18.3,18.74,6.93,caesar
3973,4555.0,38.6,0.0,male,70.08,174.17,35.4,31.9,,,36-45,,10.43,8.19,21.97,33.07,24.88,13.78,19.29,38.78,,40.75,31.18,7.8,38.39,32.76,18.86,19.33,69.45,23.35,25.91,31.1,40.63,172.62,16.32,12.17,9.05,59.61,49.8,15.55,56.46,13.165,2.91,2.7,50.925,44.465,18.41,10.145,17.055,22.615,23.31,8.19,caesar
3974,4556.0,23.9,0.0,female,63.78,103.62,,,,,17-25,,8.66,7.01,17.91,27.8,20.79,10.91,15.0,31.69,26.38,31.93,28.27,7.32,37.17,28.66,15.94,15.75,62.64,20.94,22.44,26.77,36.81,108.03,13.37,10.38,7.01,53.39,46.3,13.5,51.1,10.875,2.855,2.48,47.775,41.2,16.69,8.745,16.08,19.48,19.62,7.01,caesar
3975,4557.0,19.5,0.0,male,66.93,132.28,33.5,30.9,,,17-25,,10.43,7.87,20.75,31.97,24.09,12.87,16.61,35.04,,35.39,30.39,7.32,36.61,33.15,18.31,17.28,66.18,22.05,23.94,31.46,38.62,140.65,14.98,12.19,8.07,56.34,47.76,15.2,54.09,12.64,2.95,2.715,49.215,42.735,18.385,9.64,16.9,21.915,22.28,7.88,caesar
3976,4558.0,19.1,0.0,male,68.9,149.91,33.5,29.9,,,17-25,,10.24,8.35,21.65,33.07,24.72,13.31,16.14,35.43,,37.91,31.3,7.72,37.28,33.46,18.11,18.7,67.83,22.36,22.64,30.94,40.04,146.83,16.27,11.71,8.0,57.8,49.02,15.59,54.96,12.885,2.855,2.42,49.88,42.815,19.035,10.075,17.91,22.605,22.96,8.35,caesar
3977,4559.0,25.0,0.0,male,74.8,165.35,33.5,36.8,,,17-25,9.5,10.71,7.8,20.35,33.15,25.35,12.56,16.65,38.78,,38.7,35.47,8.15,39.61,36.77,19.02,18.39,74.21,23.23,23.43,33.19,44.45,164.91,15.49,12.29,8.77,63.11,54.37,16.02,60.0,13.71,3.345,3.19,55.12,47.48,21.2,10.73,18.765,23.86,24.44,7.8,caesar
3978,456.0,25.0,2.0,male,72.0,200.0,34.0,32.0,,,17-25,11.5,10.94,8.35,21.54,33.5,25.16,13.19,17.76,43.82,,44.53,32.24,7.83,43.78,35.12,18.74,20.24,71.26,26.42,25.51,35.2,41.65,207.0,16.46,13.45,10.53,61.42,50.79,15.89,57.48,12.805,3.385,2.755,53.74,45.2,19.765,10.195,18.865,22.95,23.0,8.34,caesar
3979,4560.0,25.9,0.0,male,75.59,176.37,39.4,36.8,,,17-25,,10.87,8.94,23.66,36.46,27.52,14.72,18.58,37.99,,41.38,34.53,8.66,39.76,36.22,19.09,20.67,73.46,21.97,26.73,33.94,44.29,174.17,17.94,12.94,8.84,63.58,53.27,16.41,59.29,14.805,3.62,3.03,53.96,45.575,20.85,11.665,20.415,25.79,26.47,8.94,caesar
3980,4561.0,20.0,0.0,male,71.65,154.32,33.5,32.9,,,17-25,,10.24,7.99,22.44,34.37,26.38,14.45,17.05,36.22,,38.62,32.83,8.31,37.52,34.45,18.58,18.62,70.2,21.65,24.69,32.56,42.68,162.7,16.54,12.64,7.64,60.67,50.94,16.44,57.87,14.03,3.52,2.915,52.105,44.155,20.35,10.885,18.89,24.27,24.915,7.99,caesar
3981,4562.0,42.2,1.0,male,67.72,171.96,39.4,29.9,,,36-45,,10.35,7.68,20.51,31.38,23.7,12.83,17.48,40.16,,39.65,29.29,7.83,38.31,32.01,18.11,18.07,66.34,22.44,26.57,36.02,38.9,163.8,15.17,13.31,9.14,57.4,48.07,15.56,55.51,12.83,3.23,3.05,49.685,43.545,18.31,9.905,16.4,22.595,22.735,7.68,caesar
3982,4563.0,32.6,0.0,female,65.35,136.69,,,34.0,2.0,26-35,,9.92,7.28,19.02,29.61,22.32,11.73,15.51,35.39,29.61,33.46,30.59,7.48,40.75,31.97,16.26,15.28,64.17,23.86,26.06,30.16,39.65,138.67,12.97,11.4,7.41,54.57,46.02,13.31,52.64,11.905,2.755,2.58,47.99,41.395,17.755,9.445,16.495,20.78,21.35,7.29,caesar
3983,4564.0,25.9,0.0,female,64.96,116.85,,,,,17-25,,9.29,6.38,18.66,29.37,22.99,12.28,14.06,33.11,27.99,31.42,29.61,6.65,37.68,30.12,16.5,15.75,63.54,20.91,22.17,29.02,37.8,114.2,13.2,10.35,6.88,54.09,45.79,12.64,52.28,11.95,2.74,2.46,47.775,41.025,16.79,9.28,16.41,20.77,21.23,6.38,caesar
3984,4565.0,26.2,0.0,male,66.54,127.87,31.5,28.0,,,26-35,,9.25,7.52,19.57,30.31,22.8,12.05,15.47,34.06,,37.13,29.65,7.01,35.43,30.59,17.52,17.32,64.57,21.3,21.77,30.51,37.2,125.88,14.99,11.44,7.22,55.39,47.36,14.44,52.83,11.74,2.97,2.855,47.68,41.46,18.33,9.485,16.155,20.715,21.225,7.51,caesar
3985,4566.0,58.3,2.0,female,59.06,120.15,,,36.0,3.0,56-65,,9.53,7.28,18.5,28.46,21.18,11.22,15.55,38.07,32.05,36.42,26.73,6.85,35.04,29.49,15.79,15.79,58.58,20.51,24.88,29.92,36.46,118.83,13.75,11.05,7.08,49.96,41.02,15.22,47.01,11.07,2.835,2.6,42.36,37.28,16.28,8.825,15.025,19.29,19.895,7.28,caesar
3986,4567.0,20.5,0.0,female,67.72,141.1,,,,,17-25,,10.04,7.6,20.75,31.69,24.09,13.15,15.63,36.81,30.67,34.69,31.73,7.52,39.49,32.36,16.81,17.01,67.17,22.52,25.79,29.29,40.16,140.65,14.44,11.52,7.7,57.56,47.99,14.08,54.8,12.65,3.09,2.68,50.1,42.875,17.76,9.955,17.58,21.905,22.605,7.6,caesar
3987,4568.0,58.1,,male,65.35,174.17,41.3,28.0,,,56-65,,10.43,7.48,19.8,31.85,24.37,12.32,17.56,42.8,,41.26,30.35,7.91,39.96,31.26,18.7,19.33,64.57,21.73,25.83,38.78,39.76,171.3,16.11,13.79,10.15,56.06,45.2,17.41,53.39,12.255,2.89,2.56,47.68,42.125,18.21,9.785,16.515,22.12,22.04,7.48,caesar
3988,4569.0,26.2,0.0,female,62.99,121.25,,,,,26-35,,9.45,7.68,19.17,29.61,21.93,11.5,13.9,31.89,26.77,31.97,28.15,6.85,37.48,29.84,15.94,15.83,61.69,21.89,25.28,26.38,37.56,117.07,14.08,10.83,7.61,52.48,42.8,13.82,49.06,11.585,2.68,2.44,44.785,38.445,16.4,8.845,16.135,19.795,20.43,7.68,caesar
3989,457.0,55.0,2.0,male,73.0,247.0,40.0,32.0,,,46-55,,11.81,8.62,21.81,35.2,26.57,13.19,18.74,42.99,,42.99,33.19,8.35,41.42,37.64,19.53,19.53,73.23,24.21,26.97,41.73,42.56,227.5,16.52,14.69,9.85,64.02,52.52,15.44,61.22,13.435,3.39,2.95,56.3,48.35,20.79,11.165,18.82,23.875,24.6,8.63,caesar
3990,4570.0,25.7,0.0,male,70.87,171.96,35.4,32.9,,,17-25,,11.42,8.07,20.94,32.48,24.41,12.87,19.49,39.33,,39.8,32.17,7.76,39.02,34.21,17.72,19.02,70.51,23.43,28.35,32.05,41.93,173.06,16.14,12.42,8.6,60.71,51.14,16.72,58.03,12.59,3.305,2.97,52.875,46.75,19.29,9.985,17.095,22.33,22.575,8.07,caesar
3991,4571.0,26.0,0.0,male,71.26,174.17,33.5,32.9,,,26-35,,11.02,7.68,21.42,34.69,27.01,13.74,18.5,39.96,,40.35,34.25,8.15,38.7,34.53,18.15,19.25,71.46,23.62,23.82,33.46,42.32,177.69,16.51,13.04,9.81,61.69,51.5,16.84,58.62,13.515,3.27,2.87,53.05,46.255,20.47,11.2,18.965,24.54,24.715,7.68,caesar
3992,4572.0,24.4,0.0,male,68.5,189.6,35.4,31.9,,,17-25,9.5,11.02,8.46,21.14,33.66,25.2,12.68,20.87,42.91,,43.7,31.3,7.72,40.71,33.7,18.94,20.08,67.83,24.21,21.65,35.43,38.39,194.01,16.96,13.94,9.0,58.31,49.17,17.88,56.3,12.81,3.13,2.68,50.61,44.095,19.59,10.805,18.26,23.19,23.615,8.46,caesar
3993,4573.0,38.0,0.0,male,66.93,156.53,31.5,29.9,,,36-45,,9.65,8.07,21.14,32.4,24.33,13.07,21.65,38.98,,40.35,28.66,7.05,37.2,30.31,19.57,19.49,64.57,22.83,26.61,29.61,37.95,155.43,16.29,11.29,9.28,55.43,46.89,16.2,52.56,12.375,2.89,2.44,47.48,40.785,17.58,9.775,16.07,21.53,22.15,8.07,caesar
3994,4574.0,29.3,0.0,male,66.14,191.8,35.4,,,,26-35,,10.24,8.5,21.73,33.46,24.96,13.23,21.22,42.91,,44.88,30.0,7.56,41.34,31.69,19.13,20.43,65.16,25.83,24.41,34.45,37.64,188.05,17.3,13.31,9.06,55.39,45.63,16.75,52.17,11.31,2.815,2.56,47.735,41.615,17.7,10.18,16.01,20.605,21.49,8.5,caesar
